Ticker,Model,p,q,AIC,MAE,Relative MAE,alpha,beta,delta,persistence,tomorrow_volatility,converged,train size,test size
VTR,APARCH,1,2,17838.40396491075,1.1635205920830176,0.7109695933689808,0.13053530655985843,0.4091405071965188,1.2550788840338196,0.9999999999999855,9.62935954828491,True,4730,314
VTR,APARCH,1,1,17843.426909092625,1.1701541280324537,0.7150230174240941,0.09336501703661725,0.9066349876038001,1.2337176829591905,1.0000000046404174,9.682711591748557,True,4730,314
VTR,APARCH,2,1,17845.426913619252,1.170156087205838,0.7150242145775557,0.09336649324250229,0.9066335067695681,1.2337048799546417,1.0000000000254983,9.682701554168371,True,4730,314
VTR,EGARCH,2,1,17846.97503412895,1.1797470548861828,0.7208847781448082,0.2556100953418989,0.9912561733966674,,0.9912561733966674,8.427260395538504,True,4730,314
VTR,EGARCH,1,2,17851.210663781007,1.1839515356420687,0.723453927323327,0.21131008746048935,0.5503903666679097,,0.9858019603572844,8.948236803420292,True,4730,314
VTR,EGARCH,1,1,17855.605255392737,1.189184655334659,0.726651626620794,0.15133829295611892,0.9896011105144467,,0.9896011105144467,9.217267667424917,True,4730,314
VTR,GARCH,1,2,17865.662347876096,1.1841651954208774,0.7235844841927908,0.13177906852361393,0.33758405854858925,,0.9814895667239574,10.625791873681504,True,4730,314
VTR,GARCH,1,1,17871.316714745808,1.1903641548343518,0.7273723601302664,0.09114926995882952,0.8959815542898988,,0.9871308242487283,10.690612829534006,True,4730,314
VTR,GARCH,2,1,17873.316714815883,1.190364907967606,0.7273728203325587,0.0911492266783141,0.8959815909989588,,0.9871308179022636,10.69061256679396,True,4730,314
ZEUS,EGARCH,2,1,25070.465835470037,1.9944108867637154,0.8668546601942188,0.2831954320056853,0.9945823785694179,,0.9945823785694179,5.121572264002734,True,4729,314
ZEUS,EGARCH,1,2,25087.093312755936,2.010767195927758,0.8739637984949201,0.16778670132490686,0.5458152476170014,,0.9901863032483925,5.278701182853525,True,4729,314
ZEUS,EGARCH,1,1,25093.453144295454,2.0215415279357907,0.8786467752945496,0.11439508803681911,0.9931588798251633,,0.9931588798251633,5.26868380211169,True,4729,314
ZEUS,APARCH,1,2,25094.98987937574,2.020603522736736,0.878239078874778,0.08331678554336455,0.5013741408247697,1.324381168056265,1.000000002065436,5.196546832862813,True,4729,314
ZEUS,APARCH,1,1,25099.703737972617,2.0267575743169455,0.8809138879258039,0.058942825053111415,0.9410571746452077,1.334016910023178,0.9999999996983191,5.220451971054885,True,4729,314
ZEUS,APARCH,2,1,25101.7037360877,2.026731747332947,0.8809026624348149,0.058938644622053865,0.9410613556972772,1.3340770533094348,1.000000000319331,5.220333254899066,True,4729,314
ZEUS,GARCH,1,2,25114.56899543006,2.079367625686112,0.9037804238563323,0.06888554906924063,0.5074259690146078,,0.9919529889924035,5.2440922469596405,True,4729,314
ZEUS,GARCH,1,1,25118.57105242866,2.082653146482437,0.9052084490603466,0.048529995156864514,0.9456824394009115,,0.994212434557776,5.28141358327215,True,4729,314
ZEUS,GARCH,2,1,25120.571052189756,2.082651353938875,0.9052076699456965,0.0485306289737252,0.9456819625069736,,0.9942125914806987,5.281429020922843,True,4729,314
